,index,current_price,market_cap,total_volume,date
0,aed,110885.4207591434,2107485491159.76,94614815263.0287,15-05-2022
1,ars,3544983.987965917,67375875655103.164,3024816092463.0205,15-05-2022
2,aud,43534.73923323369,827420148359.7498,37146734727.40451,15-05-2022
3,bch,141.738008076788,2697255418.667862,120940294.56824839,15-05-2022
4,bdt,2616406.2287423075,49727350343302.516,2232491794599.413,15-05-2022
5,bhd,11379.355922408393,216275749697.6086,9709623240.277445,15-05-2022
6,bmd,30189.333177005963,573777699744.01,25759546763.688618,15-05-2022
7,bnb,101.78209365290695,1945726921.3795826,86847251.17264795,15-05-2022
8,brl,152751.98800901443,2903200405164.7393,130338154714.91136,15-05-2022
9,btc,1.0,19040075.0,853705.1811328522,15-05-2022
10,cad,38965.82517155928,740583483725.0906,33248233401.094376,15-05-2022
11,chf,30238.571979417637,574713531172.2938,25801560584.460175,15-05-2022
12,clp,25974902.265495952,493678332859747.25,22163514035477.703,15-05-2022
13,cny,204955.38293869357,3895376803562.098,174881562978.6821,15-05-2022
14,czk,718119.7061480758,13648564899350.736,612747490777.2135,15-05-2022
15,dkk,215807.5425358322,4101632673289.071,184141347253.8255,15-05-2022
16,dot,2645.2282608324053,50347653920.56368,2257084669.14541,15-05-2022
17,eos,22177.57012606112,422604442291.2228,18923377718.139862,15-05-2022
18,eth,14.641739681071153,278895837.4468922,12493306.023187658,15-05-2022
19,eur,28995.04315652366,551079053942.1371,24740499093.71714,15-05-2022
20,gbp,24614.20864054194,467817024376.88495,21002479743.74473,15-05-2022
21,hkd,236988.22774615337,4504192238540.977,202214116465.4953,15-05-2022
22,huf,11186597.03007325,212612179084742.88,9545148534191.326,15-05-2022
23,idr,442755250.90731084,8414995055560684.0,377788224858919.25,15-05-2022
24,ils,102873.17173396552,1955204889647.6868,87778231551.94531,15-05-2022
25,inr,2339265.765220076,44460025731214.24,1996017120304.5608,15-05-2022
26,jpy,3900612.119611037,74134934894444.38,3328261664906.9033,15-05-2022
27,krw,38599024.77345861,733612084673201.2,32935254907915.516,15-05-2022
28,kwd,9269.604562666505,176177868928.69876,7909443074.243827,15-05-2022
29,lkr,10860839.000237437,206420830241877.62,9267190119078.201,15-05-2022
30,ltc,438.51537007122977,8348509910.33229,374170476.56255466,15-05-2022
31,mmk,55845254.67644963,1061393492264262.8,47650885196225.23,15-05-2022
32,mxn,606995.789656835,11536546564363.012,517929175094.75244,15-05-2022
33,myr,132772.68731247247,2523474323474.158,113290486666.70273,15-05-2022
34,ngn,12536422.495083487,238266927595697.66,10696909389089.326,15-05-2022
35,nok,294759.8942336653,5602199064767.588,251508744332.09454,15-05-2022
36,nzd,48038.02168458132,913009420275.1627,40989234799.05042,15-05-2022
37,php,1581317.3020009098,30054476486369.066,1349285085241.56,15-05-2022
38,pkr,5788804.636690898,110021873925914.14,4939393091937.296,15-05-2022
39,pln,135808.9794967499,2581182015625.907,115881253082.46078,15-05-2022
40,rub,1954759.323211138,37152106058424.61,1667930652948.8396,15-05-2022
41,sar,113235.9320509717,2152159249084.1296,96620427814.50258,15-05-2022
42,sek,302896.07047153375,5756835023737.114,258451070982.64197,15-05-2022
43,sgd,41999.09842251891,798233798106.8705,35836423862.17595,15-05-2022
44,thb,1044048.2453376797,19843154438664.297,890851395810.467,15-05-2022
45,try,467327.8586467343,8882021414267.318,398755207947.22314,15-05-2022
46,twd,899506.3370541477,17095994600278.076,767518627116.5779,15-05-2022
47,uah,890663.1870119396,16927921915135.967,759973063399.9178,15-05-2022
48,usd,30189.333177005963,573777699744.01,25759546763.688618,15-05-2022
49,vef,3022.8579310136074,57452361075.36772,2579303417.448141,15-05-2022
50,vnd,696971801.4515878,1.3246628359712328e+16,594702692079965.8,15-05-2022
51,xag,1430.0992038212805,27180429152.350525,1220255747.3381605,15-05-2022
52,xau,16.669040313683837,316811356.9136564,14223133.745570663,15-05-2022
53,xdr,22060.070296434504,419273135867.74194,18823119049.349598,15-05-2022
54,xlm,216197.09897623604,4118024635306.7803,184473742715.65442,15-05-2022
55,xrp,70142.82380747196,1334886472844.1306,59850522017.556526,15-05-2022
56,yfi,2.929272849633922,55688538.32775744,2499450.402277215,15-05-2022
57,zar,487961.51313988905,9274184127599.85,416361214171.5357,15-05-2022
58,bits,1000514.1155855254,19042683783729.605,853705181132.8522,15-05-2022
59,link,4136.108503781801,78838577276.62762,3529202841.22102,15-05-2022
60,sats,100051411.55855255,1904268378372960.5,85370518113285.22,15-05-2022
