,index,current_price,market_cap,total_volume,date
0,aed,107658.30746955979,2049729339474.1326,262772652803.3195,14-05-2022
1,ars,3441813.8429585295,65529423420622.14,8400787409974.118,14-05-2022
2,aud,42267.74187166633,804744498255.932,103167204841.70847,14-05-2022
3,bch,145.24008715807625,2765256810.3010902,354502350.0086527,14-05-2022
4,bdt,2540260.6069471403,48364560230915.27,6200274128292.497,14-05-2022
5,bhd,11048.180999026232,210348660254.83218,26966426446.804535,14-05-2022
6,bmd,29310.728959858257,558053182541.2809,71541696924.39926,14-05-2022
7,bnb,100.7413766128475,1918036426.5038455,245889791.524924,14-05-2022
8,brl,148306.42639109082,2823637493022.3726,361986678098.0754,14-05-2022
9,btc,1.0,19039212.0,2442079.093924228,14-05-2022
10,cad,37831.79752942341,720287613503.7686,92339941345.7759,14-05-2022
11,chf,29362.960678864692,559047633312.5687,71669184228.31847,14-05-2022
12,clp,25218951.19706201,480148958258517.4,61554476033753.04,14-05-2022
13,cny,198990.53890847735,3788623056272.748,485696580419.74567,14-05-2022
14,czk,697220.1719139399,13274522663745.947,1701776653080.069,14-05-2022
15,dkk,209526.86664767796,3989226433800.8706,511413674213.1604,14-05-2022
16,dot,2776.032827134286,52853477514.76902,6775747523.816778,14-05-2022
17,eos,21869.93024276852,416386238317.2813,53380177727.02522,14-05-2022
18,eth,14.562121708728872,277251322.3822912,35543261.284591876,14-05-2022
19,eur,28151.196522206264,535976598639.9477,68711507394.07002,14-05-2022
20,gbp,23897.858021383312,454996385215.0174,58329948669.97659,14-05-2022
21,hkd,230091.12753226914,4380753756405.908,561606971066.8329,14-05-2022
22,huf,10861031.994617598,206785490684307.34,26509632711942.4,14-05-2022
23,idr,429869685.3888334,8184380072491302.0,1049226950008393.8,14-05-2022
24,ils,99879.240003613,1901622024827.6687,243785486439.58292,14-05-2022
25,inr,2271185.7995480536,43241587928984.91,5543515698732.456,14-05-2022
26,jpy,3787092.0813361253,72103249000079.73,9243543355021.754,14-05-2022
27,krw,37475672.17256118,713507267335892.9,91470709728144.58,14-05-2022
28,kwd,8999.830016395515,171349671646.11768,21966806498.93986,14-05-2022
29,lkr,10544754.544465428,200763817260040.75,25737661959737.746,14-05-2022
30,ltc,432.3782696509239,8232141540.077106,1055349908.4388573,14-05-2022
31,mmk,54219982.730933875,1032305745850588.9,132340262744573.9,14-05-2022
32,mxn,589330.3096855979,11220384704129.752,1438438820871.0483,14-05-2022
33,myr,128908.58596545641,2454317896816.5493,314640383073.50745,14-05-2022
34,ngn,12171573.307870694,231737164582091.34,29708405064825.92,14-05-2022
35,nok,286181.45745265763,5448669438910.128,698512381677.7262,14-05-2022
36,nzd,46639.96468915042,887988175389.2489,113838936688.52713,14-05-2022
37,php,1535296.012228107,29230826259565.523,3747354156441.7363,14-05-2022
38,pkr,5620332.278052814,107006697752290.47,13718120385253.543,14-05-2022
39,pln,131856.51253059396,2510444095650.6357,321835689241.67847,14-05-2022
40,rub,1897869.7001508255,36133943569548.01,4632324875854.86,14-05-2022
41,sar,109940.41151564525,2093178802213.6104,268342817784.1559,14-05-2022
42,sek,294080.8454609837,5599067561870.906,717793226707.3352,14-05-2022
43,sgd,40776.793021665195,776358007019.6041,99528093344.25497,14-05-2022
44,thb,1013663.1690631831,19299347972385.78,2474151472788.721,14-05-2022
45,try,453727.1532257095,8638607460420.767,1107458314220.0073,14-05-2022
46,twd,873327.8833449143,16627474716515.092,2131620773794.331,14-05-2022
47,uah,864742.0966858056,16464008104125.55,2110664565306.1453,14-05-2022
48,usd,29310.728959858257,558053182541.2809,71541696924.39926,14-05-2022
49,vef,2934.8832907506044,55877865167.85839,7163470113.040091,14-05-2022
50,vnd,676687737.5274853,1.2883601292586148e+16,1651661038418707.8,14-05-2022
51,xag,1388.4788346647301,26435542890.694744,3389002440.4226747,14-05-2022
52,xau,16.183918995185685,308129064.7401673,39501747.95680693,14-05-2022
53,xdr,21437.398189576932,408151168859.77136,52324452463.35474,14-05-2022
54,xlm,221938.23122041812,4225529035110.559,541707362367.3255,14-05-2022
55,xrp,69257.99330330668,1318617617196.236,169045074698.8587,14-05-2022
56,yfi,2.959847274526309,56353159.747328594,7224402.263985672,14-05-2022
57,zar,473760.30370154884,9020022859358.172,1156355275525.4116,14-05-2022
58,bits,1000523.0725263559,19049170888720.668,2442079093924.228,14-05-2022
59,link,4106.2782649038245,78180302416.49606,10022613750.661837,14-05-2022
60,sats,100052307.25263558,1904917088872066.8,244207909392422.8,14-05-2022
