,index,current_price,market_cap,total_volume,date
0,aed,141640.48586715394,2695274964239.7554,109551340906.34512,03-05-2022
1,ars,4463050.02462181,84927320898878.11,3451930510800.3604,03-05-2022
2,aud,54709.645087084085,1041069125136.737,42314984611.262054,03-05-2022
3,bch,135.25367813900644,2573740483.009337,104611486.69414054,03-05-2022
4,bdt,3344315.0001975754,63638926662664.65,2586648799189.1978,03-05-2022
5,bhd,14537.324539777865,276630559682.21387,11243843077.58646,03-05-2022
6,bmd,38561.56539902362,733787526677.6703,29825308569.42226,03-05-2022
7,bnb,98.91868806306105,1882322429.209044,76508315.06020561,03-05-2022
8,brl,196131.83393251387,3732190118187.966,151697484445.79547,03-05-2022
9,btc,1.0,19028987.0,773365.5065603859,03-05-2022
10,cad,49649.4422291626,944778590735.9861,38401188319.54818,03-05-2022
11,chf,37713.71226059527,717653740328.608,29169539509.90636,03-05-2022
12,clp,33211533.815563094,631981845226410.4,25687345258500.63,03-05-2022
13,cny,254834.1049394474,4849234870049.38,197100551681.02686,03-05-2022
14,czk,906293.2293521172,17245842079529.457,700969344478.1547,03-05-2022
15,dkk,272985.49651155306,5194637464306.89,211139682328.35712,03-05-2022
16,dot,2573.8271034428517,48977322491.66169,1990717616.6263483,03-05-2022
17,eos,18390.84574531641,349959164606.6313,14224335644.335558,03-05-2022
18,eth,13.48409312390235,256588632.7615272,10429224.904064592,03-05-2022
19,eur,36688.63016759306,698147466506.9362,28376693332.205437,03-05-2022
20,gbp,30854.265322720745,587125413720.6038,23864124145.651817,03-05-2022
21,hkd,302623.2601306299,5758614082923.375,234062907464.56863,03-05-2022
22,huf,14011764.723182438,266629688764497.25,10837350666309.908,03-05-2022
23,idr,560168435.9254557,1.065943788503583e+16,433260327464568.75,03-05-2022
24,ils,129443.65553926982,2463181638489.243,100117744932.37976,03-05-2022
25,inr,2950898.842827466,56152615718478.89,2282362441300.3916,03-05-2022
26,jpy,5018517.805725127,95497310084411.97,3881555133150.319,03-05-2022
27,krw,48884523.41087639,930222960486762.5,37809564521347.24,03-05-2022
28,kwd,11824.402729260422,225006405817.86105,9145543143.801949,03-05-2022
29,lkr,13667763.900777932,260083701586972.53,10571284427292.309,03-05-2022
30,ltc,382.8778547592319,7285777720.8013115,296135544.4061323,03-05-2022
31,mmk,71429981.49059139,1359240189194704.2,55247270618296.82,03-05-2022
32,mxn,789201.0360179819,15017696254772.709,610404795007.1039,03-05-2022
33,myr,167877.7749646497,3194543997391.2446,129844480856.9801,03-05-2022
34,ngn,16010374.217134513,304661202842987.75,12383168224546.453,03-05-2022
35,nok,364125.29359336017,6928935478159.234,281631441228.48346,03-05-2022
36,nzd,59887.5378426034,1139599179068.9082,46319807744.729805,03-05-2022
37,php,2026217.4924532617,38556866323065.72,1567170868605.6016,03-05-2022
38,pkr,7160882.694598677,136264343704043.19,5538559801341.707,03-05-2022
39,pln,172255.63092283485,3277850161507.4233,133230518313.55759,03-05-2022
40,rub,2726302.6737109656,51878778136111.21,2108649315858.1506,03-05-2022
41,sar,144639.80442388932,2752348958064.732,111871153406.87427,03-05-2022
42,sek,382272.134900748,7274251485488.58,295667052489.4019,03-05-2022
43,sgd,53434.79973499235,1016810109504.7728,41328959909.95694,03-05-2022
44,thb,1329236.4400870448,25294022938342.656,1028093299042.2711,03-05-2022
45,try,574247.2634526397,10927343711025.855,444149547623.2652,03-05-2022
46,twd,1137330.953722265,21642255933078.582,879664668415.6852,03-05-2022
47,uah,1134190.6926439905,21582499945843.5,877235844412.3302,03-05-2022
48,usd,38561.56539902362,733787526677.6703,29825308569.42226,03-05-2022
49,vef,3861.1695434042335,73474145046.2351,2986408147.05625,03-05-2022
50,vnd,885508507.0404778,1.685032986886266e+16,684893473333927.2,03-05-2022
51,xag,1704.0051113461866,32425491111.740147,1317956823.6889985,03-05-2022
52,xau,20.698691459233913,393875130.6947731,16009330.880808793,03-05-2022
53,xdr,28161.20271838372,535879160432.48846,21781184245.780495,03-05-2022
54,xlm,222866.81233431946,4240929674641.2056,172375560456.9649,03-05-2022
55,xrp,62777.445346445136,1194591191390.715,48554996647.13238,03-05-2022
56,yfi,2.2454379196520255,42728408.982365444,1736726.1451683433,03-05-2022
57,zar,621699.1977544086,11830305951979.07,480851081083.3681,03-05-2022
58,bits,999895.2563780644,19026993834979.855,773365506560.386,03-05-2022
59,link,3450.3178535870425,65656053581.77573,2668636337.2692814,03-05-2022
60,sats,99989525.63780643,1902699383497985.2,77336550656038.6,03-05-2022
