,id,brand,name,price,price_sign,currency,image_link,product_link,website_link,description,rating,category,product_type,tag_list,created_at,updated_at,product_api_url,api_featured_image,product_colors
0,499,covergirl,CoverGirl truBLEND Bronzer,13.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/60f9f4f29be5221ff70cf20fabc03564_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/covergirl-trublend-bronzer_112764.html,https://well.ca,"CoverGirl's New truBLEND Bronzer has a marble-baked formula that blends instantly with skin making bronzer lines a thing of the past.Features:Baked blend of colors for the perfect glowBaked to get the perfect bronze for every skin toneBlends instantly, no bronzer linesSuitable for sensitive skin How to Apply: Step 1: Lightly dip brush into bronzer, being careful to tap or blow off excess powder. Step 2: Next, sweep the bronzer over cheeks and temples to create a warm, even, sun-kissed glow. ",,,bronzer,[],2016-10-01T18:36:19.612Z,2017-12-23T21:08:32.604Z,https://makeup-api.herokuapp.com/api/v1/products/499.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/499/original/open-uri20171223-4-1oytpeg?1514063312,[]
1,486,covergirl,CoverGirl Clean Glow Bronzer,8.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/4e90929a9c24a51c3db3988b205f3b43_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-clean-glow-bronzer_78622.html,https://well.ca,"Flaunt the coveted beach-bronze glow in one simple step. This versatile 
3-in-1 multi-shade compact lets you customize your color to create a 
radiant effect. Use just one color or all three!Features: Beautiful bronze glow in just one stepBlendable, multi-shade compactClean and natural lookHow to Apply: Dip powder brush in bronzer and tap off any excess.
Sweep bronzer on your cheeks and temples.
Using a lighter touch, sweep bronzer where the sun naturally hits your face, including your nose, chin, and forehead.
                            ",5.0,,bronzer,[],2016-10-01T18:36:01.504Z,2017-12-23T21:08:49.712Z,https://makeup-api.herokuapp.com/api/v1/products/486.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/486/original/data?1514063329,"[{'hex_value': '#A9745E', 'colour_name': None}]"
2,473,covergirl,CoverGirl truBLEND Blush in Light Rose,13.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/0b8787d62ced45700c0693b869645542_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/covergirl-trublend-blush-in-light_112758.html,https://well.ca,"Never stop blushing with CoverGirl New truBLEND blush! Features:New marbled baked formulaUltra-blendable and delivers a beautiful, multi-toned result Designed to fit light, medium and deep skin tones alikeHow to Apply: Step 1: Lightly dip brush into blush, then tap or blow off excess powder. Step 2: Next, sweep the blush over and under your cheekbone to create a beautiful, rosy looking flush. ",,powder,blush,[],2016-10-01T18:35:34.299Z,2017-12-23T21:08:47.473Z,https://makeup-api.herokuapp.com/api/v1/products/473.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/473/original/open-uri20171223-4-11ptefh?1514063327,[]
3,465,covergirl,CoverGirl truBLEND Blush in Medium Rose,13.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/d8969d390fd94976aee71df780f512f2_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/covergirl-trublend-blush-in-medium_112759.html,https://well.ca,"Never stop blushing with CoverGirl's New truBLEND blush! Features:New marbled baked formulaUltra-blendable and delivers a beautiful, multi-toned result Designed to fit light, medium and deep skin tones alikeHow to Apply: Step 1: Lightly dip brush into blush, then tap or blow off excess powder. Step 2: Next, sweep the blush over and under your cheekbone to create a beautiful, rosy looking flush. ",5.0,powder,blush,[],2016-10-01T18:35:25.098Z,2017-12-23T21:08:46.771Z,https://makeup-api.herokuapp.com/api/v1/products/465.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/465/original/open-uri20171223-4-edcwc3?1514063326,[]
4,458,covergirl,CoverGirl Clean Glow Blush ,8.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/bb0b0c2057205b8e39823c5c7fc6af45_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-clean-glow-blush_78621.html,https://well.ca,"Complete your Clean® look with a flush of lightweight, blendable color. 
This versatile 3-in-1 multi-shade compact lets you customize your color 
to create a radiant effect. Use just one color or all three!Features: 3-in-1 multi-shade compactLightweight, blendable flush of colorClean and natural lookHow to Apply:  Begin with the contour, or darkest, shade in your palette and apply to the hollow space below your cheekbones.
Apply the medium shade to the apples of your cheeks and sweep upwards toward the hairline.
For a youthful glow, highlight the tops of your cheeks with the lightest shade.
                            ",5.0,powder,blush,[],2016-10-01T18:35:15.008Z,2017-12-23T21:08:40.969Z,https://makeup-api.herokuapp.com/api/v1/products/458.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/458/original/data?1514063320,[]
5,457,covergirl,CoverGirl Clean Glow Blush,8.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/48492123aba0c6d096945d57a070361d_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-clean-glow-blush_78620.html,https://well.ca,"Complete your Clean® look with a flush of lightweight, blendable color. 
This versatile 3-in-1 multi-shade compact lets you customize your color 
to create a radiant effect. Use just one color or all three!Features: 3-in-1 multi-shade compactLightweight, blendable flush of colorClean and natural lookHow to Apply:  Begin with the contour, or darkest, shade in your palette and apply to the hollow space below your cheekbones.
Apply the medium shade to the apples of your cheeks and sweep upwards toward the hairline.
For a youthful glow, highlight the tops of your cheeks with the lightest shade.
                            ",,powder,blush,[],2016-10-01T18:35:14.369Z,2017-12-23T20:51:33.617Z,https://makeup-api.herokuapp.com/api/v1/products/457.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/457/original/data?1514062293,[]
6,455,covergirl,CoverGirl Cheekers Blush ,6.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/d095a226cf2698dba1eba4c6e2ce9896_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-cheekers-blush_74131.html,https://well.ca,"Blush's basic rules—it has to be easy, and it has to look natural. 
That's Cheekers. Each portable mini-compact gives you a sheer blush that
 goes on to stay true, stay for hours. It's the way to glow!Features: Stays for hoursEasy and naturalDermatologically-tested",5.0,powder,blush,[],2016-10-01T18:35:11.890Z,2017-12-23T20:51:21.297Z,https://makeup-api.herokuapp.com/api/v1/products/455.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/455/original/data?1514062281,[]
7,449,covergirl,CoverGirl Cheekers Blush,6.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/1d1668b02148a8823eb19c1ce4157a4e_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-cheekers-blush_74128.html,https://well.ca,"Blush's basic rules—it has to be easy, and it has to look natural. 
That's Cheekers. Each portable mini-compact gives you a sheer blush that
 goes on to stay true, stay for hours. It's the way to glow!Features: Stays for hoursEasy and naturalDermatologically-tested",5.0,powder,blush,[],2016-10-01T18:35:02.504Z,2017-12-23T21:08:44.000Z,https://makeup-api.herokuapp.com/api/v1/products/449.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/449/original/data?1514063323,[]
8,443,covergirl,CoverGirl Instant Cheekbones Contouring Blush,7.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/5361038d5de79bedaca6c64b48271161_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-instant-cheekbones_33230.html,https://well.ca,"Want great bone structure? Instant Cheekbones Contouring Blush lets you 
create them instantly and easily. Each compact contains three expertly 
coordinated shades that add natural-looking contour, so you can look 
like you were born with great cheekbones, anytime!Features:​3 Complementary skin-flushed shades contour your cheekbonesLightweightDermatologically testedBlendable",3.3,powder,blush,[],2016-10-01T18:34:52.147Z,2017-12-23T21:08:45.693Z,https://makeup-api.herokuapp.com/api/v1/products/443.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/443/original/data?1514063325,[]
9,406,covergirl,CoverGirl Lip Perfection Lipliner ,9.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/9b00f1bed71b9d46399663a8ef364a9a_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-lip-perfection-lipliner_74475.html,https://well.ca,"High conditioning lip liner. Created to work perfectly with Lip 
Perfection Lipstick, CoverGirl's lip liner formula contains over 60% skin 
conditioners, so you can line and define with conditioning colour.Features: Shades pair perfectly with Lip Perfection LipstickContains Vitamin EPencil requires sharpener",,,lip_liner,[],2016-10-01T18:33:48.833Z,2017-12-23T21:08:39.578Z,https://makeup-api.herokuapp.com/api/v1/products/406.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/406/original/data?1514063319,[]
10,386,covergirl,CoverGirl & Olay Simply Ageless Foundation ,15.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/fd47eaa9241a010e48fc32cf4611d772_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/covergirl-olay-simply-ageless_74462.html,https://well.ca,"This breakthrough formula with Olay Regenerist Serum and SPF 22 stays 
suspended over fine lines and wrinkles, unlike the leading anti-aging 
department store foundation that can gather in wrinkles and make skin 
look older. Clinically shown to provide significant improvement in skin 
condition in just four weeks.Features: SPF 22Stays suspended over fine lines and wrinklesEven coverageDermatologically-tested",5.0,cream,foundation,[],2016-10-01T18:33:17.473Z,2017-12-23T21:08:35.386Z,https://makeup-api.herokuapp.com/api/v1/products/386.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/386/original/open-uri20171223-4-t8thf8?1514063315,[]
11,384,covergirl,CoverGirl Ultimate Finish Liquid Powder Makeup ,9.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/1aa7e9e399d24c2a747137df51026ed2_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-ultimate-finish-liquid_76722.html,https://well.ca,"Get the beauty of a liquid, a powder and concealer in one makeup! 
Ultimate Finish glides on weightlessly to cover and conceal where you 
need it, then dries to the soft finish of a powder. For an ultimate 
natural look—beautiful and wondrous. It's all you need—all in one!Features: Oil and fragrance freeHypoallergenicDermatologically-tested",5.0,cream,foundation,[],2016-10-01T18:33:15.900Z,2017-12-23T21:08:35.807Z,https://makeup-api.herokuapp.com/api/v1/products/384.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/384/original/data?1514063315,[]
12,362,covergirl,CoverGirl Outlast Stay Luminous Foundation Creamy Natural (820) ,12.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/b074403f4a1c12a7920199e4d8fabe78_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/covergirl-outlast-stay-luminous_105789.html,https://well.ca,"CoverGirl Outlast Stay Luminous Foundation is perfect for achieving
a dewy finish and a subtle glow. It is oil-free, with a non-greasy formula gives 
your skin a natural luminosity that lasts all day! This all day foundation hydrates skin while providing 
flawless coverage.Features: Oil-freeLong lastingGive your skin a natural glowing lookDirections: Apply primer first to help your look last all day.Dot foundation on forehead, cheeks and chin. Blend using fingertips, or a makeup sponge if desired.Use a Pressed Powder to finish and voila! Your look is ready to last.",,liquid,foundation,[],2016-10-01T18:32:33.809Z,2017-12-23T21:08:29.018Z,https://makeup-api.herokuapp.com/api/v1/products/362.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/362/original/data?1514063308,"[{'hex_value': '#E6C29B', 'colour_name': 'Creamy Natrual (820)'}, {'hex_value': '#E6C29B', 'colour_name': 'Buff Beige (825)'}, {'hex_value': '#E4C5A2', 'colour_name': 'Medium Beige (842)'}, {'hex_value': '#E3C8A3', 'colour_name': 'Classic Ivory (810)'}]"
13,349,covergirl,"CoverGirl Ready, Set Gorgeous Liquid Makeup 105",8.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/414eb9180f66dd8a75ddd34b307e3a36_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-ready-set-gorgeous-liquid_97267.html,https://well.ca,"CoverGirl Ready, Set Gorgeous foundation provides a flawless, natural look that lasts all day in one simple step!Features:Blends easily to even skin tone for a flawless lookShine free look lasts all dayOil free, won't clog poresApplication Tips: Dot foundation on forehead, cheeks and chin. Blend using fingertips or a makeup sponge. Use with any COVERGIRL Pressed Powder to help your look last.",2.0,liquid,foundation,[],2016-10-01T18:32:14.608Z,2017-12-23T21:08:26.081Z,https://makeup-api.herokuapp.com/api/v1/products/349.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/349/original/data?1514063306,"[{'hex_value': '#F5C8A6', 'colour_name': '105'}, {'hex_value': '#E6B98F', 'colour_name': '115'}, {'hex_value': '#EEC392', 'colour_name': '210'}, {'hex_value': '#9A7751', 'colour_name': '320'}, {'hex_value': '#F5C497', 'colour_name': '215'}, {'hex_value': '#F8D5A7', 'colour_name': '110'}, {'hex_value': '#F4C891', 'colour_name': '220'}]"
14,348,covergirl,CoverGirl Outlast Stay Fabulous 3-in-1 Foundation,12.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/5b6bdfe942b6ffccbd2ca3f37e500744_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-outlast-stay-fabulous_74018.html,https://well.ca,"CoverGirl Outlast Stay Fabulous 3-in-1 foundation is an all-in-one foundation with a long-lasting formula that fuses primer, 
concealer, and foundation in one easy step! The 3-in-1 formula provides a
 flawless look that lasts all day long.Features: All day, longwear formulaPrimer, concealer, and foundation in oneSmooth, flawless finishFoundation + Sunscreen SPF 20",,liquid,foundation,[],2016-10-01T18:32:12.257Z,2017-12-23T21:08:25.875Z,https://makeup-api.herokuapp.com/api/v1/products/348.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/348/original/data?1514063305,[]
15,344,covergirl,CoverGirl Clean Liquid Makeup Normal Skin ,9.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/19422d63bf6e51c128bc2fa457fa61dc_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-clean-liquid-makeup-normal_74981.html,https://well.ca,"Clean Makeup’s formula lets your skin breathe, goes on easily and blends
 perfectly, so the world doesn't see makeup, just the look of great 
skin. The sensitive skin formula is fragrance and oil free, and is 
suitable for sensitive skin. Features: Light coverage, not heavy or cakeyNon-comedogenic (won't clog pores)Dermatologically tested",5.0,liquid,foundation,[],2016-10-01T18:32:08.168Z,2017-12-23T21:08:23.076Z,https://makeup-api.herokuapp.com/api/v1/products/344.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/344/original/data?1514063303,[]
16,342,covergirl,CoverGirl Smoothers All-Day Hydrating Makeup ,8.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/edd3139c31a9f0561b93d1b68b21a442_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-smoothers-all-day_75020.html,https://well.ca,"Smooth, even coverage makes imperfections virtually vanish before your 
eyes, while the vitamin-enriched formula helps direct moisture to your 
skin’s surface, improving your skin’s condition over time. 
This liquid foundation glides on effortlessly for lightweight coverage 
that lasts for hours.Features:HypoallergenicFragrance FreeOil-FreeWon't clog pores",,liquid,foundation,[],2016-10-01T18:32:02.606Z,2017-12-23T21:08:23.403Z,https://makeup-api.herokuapp.com/api/v1/products/342.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/342/original/data?1514063303,[]
17,341,covergirl,CoverGirl Clean Oil Control Makeup ,9.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/700e432a504f4784792e84d498c982b7_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-clean-oil-control-makeup_74942.html,https://well.ca,"With CoverGirl's Clean Oil Control Makeup, you'll get all the shine control you 
want – without the drying coverage you don't. The Clean foundation with 
gentle oil absorbing powders and skin conditioners, help prevent 
dryness. Best of all, it won't clog pores, for a clean, shine-free face,
 hour after hour!Features: Oil and fragrance freeNon-comedogenic (won’'t clog pores)Dermatologically-testedWon’'t clog pores",4.0,liquid,foundation,[],2016-10-01T18:31:59.388Z,2017-12-23T21:08:23.280Z,https://makeup-api.herokuapp.com/api/v1/products/341.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/341/original/data?1514063303,[]
18,338,covergirl,CoverGirl Advanced Radiance Age Defying Liquid Makeup ,12.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/9b13eee88cc626be90db443abb6e8bb9_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-advanced-radiance-age_75009.html,https://well.ca,"Take 5 years off the look of your skin.* This smooth liquid foundation 
with Olay ingredients blends into the skin, covering fine lines and 
wrinkles, for radiant, beautiful coverage that actually helps give you a
 youthful looking appearance. 
                                * Tested among women 35-65.Features:Protects with SPF 10Suitable for sensitive skinDermatologically-testedNon-comedogenic (won't clog pores)Oil-free


	
	
			
	
	
	
		
	
		
	
	
	  		
",5.0,liquid,foundation,[],2016-10-01T18:31:55.954Z,2017-12-23T21:08:22.837Z,https://makeup-api.herokuapp.com/api/v1/products/338.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/338/original/data?1514063302,[]
19,327,covergirl,CoverGirl Outlast Stay Fabulous 3-in-1 Foundation ,12.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/f047b24948adf8c9d5f6b795db107920_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-outlast-stay-fabulous_74021.html,https://well.ca,"CoverGirl Outlast Stay Fabulous 3-in-1 foundation is an all-in-one foundation with a long-lasting formula that fuses primer, 
concealer, and foundation in one easy step! The 3-in-1 formula provides a
 flawless look that lasts all day long.Features: All day, longwear formulaPrimer, concealer, and foundation in oneSmooth, flawless finishFoundation + Sunscreen SPF 20",4.0,liquid,foundation,[],2016-10-01T18:31:40.657Z,2017-12-23T21:08:21.416Z,https://makeup-api.herokuapp.com/api/v1/products/327.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/327/original/data?1514063301,[]
20,313,covergirl,CoverGirl Trunaked Eyeshadow Palettes in Roses,12.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/e8be715d17f0bcc25ffe81f4286ffac0_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/covergirl-trunaked-eyeshadow_112732.html,https://well.ca,"CoverGirl Trunaked Eyeshadow Palettes feature universally flattering, neutral shades that are made to be blended together, so you can mix and match colors and always look flawless. Features:Each eye shadow palette comes with 8 shadesEach shade is highly pigmentedEndless possibilities for neutral daytime to dramatic nighttime looks",5.0,palette,eyeshadow,[],2016-10-01T18:31:16.086Z,2017-12-26T00:33:00.382Z,https://makeup-api.herokuapp.com/api/v1/products/313.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/313/original/open-uri20171223-4-kfj90h?1514063299,[]
21,300,covergirl,CoverGirl Eye Enhancers 1-Kit Shadow ,4.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/e1e4b13a264fe9a7cbccaea373c24d9d_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-eye-enhancers-1-kit-shadow_74146.html,https://well.ca,"A simple, single shade with an advanced, stay-put formula!Mix and match 
all the CoverGirl Eye Enhancers 1-Kit Shadows the way you want to create your own combos with matte, pearly or 
sparkly shades! They blend easily to let the natural beauty of your eyes
 come through.",5.0,,eyeshadow,[],2016-10-01T18:30:47.070Z,2017-12-23T21:08:18.280Z,https://makeup-api.herokuapp.com/api/v1/products/300.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/300/original/data?1514063298,[]
22,299,covergirl,CoverGirl Eye Enhancers 3-Kit Shadows ,6.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/e48da5acde28bd3b1bcc2bff5b9d4a56_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-eye-enhancers-3-kit_59872.html,https://well.ca,"This collection of great shades is handpicked by CoverGirl's makeup pros and 
designed to make your eye look go from day to night. They blend 
effortlessly to bring your eyes out beautifully, without overshadowing. 
Experiment using them together or as single shades.Features:Matte, pearl, and sparkle shadesHandpicked by CoverGirl's makeup pros to make your eye look go from day to nightBlends easily without overshadowingTips for Use:
                            
                            
                               
                            
                            
                               Dust the most neutral shadow in your 3-Kit palette from your lash line to brow line. Blend the second-darkest shade along the crease of your eyes. Run the darkest shade along your upper and lower lash lines. Finish the look with two coats of mascara. 
                            
                        
                            
                        ",4.0,,eyeshadow,[],2016-10-01T18:30:45.878Z,2017-12-23T21:08:17.105Z,https://makeup-api.herokuapp.com/api/v1/products/299.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/299/original/data?1514063297,"[{'hex_value': '#696B73', 'colour_name': 'color 1'}, {'hex_value': '#CFC8CB', 'colour_name': 'color 2'}, {'hex_value': '#918081', 'colour_name': 'color 3'}]"
23,289,covergirl,CoverGirl Eye Enhancers 4-Kit Shadows,6.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/7d13530ed0a2ec9edc3736dcc0944a6b_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-eye-enhancers-4-kit_4266.html,https://well.ca,"This collection of great shades is handpicked by CoverGirl's makeup pros and 
designed to make your eye look go from day to night. They blend 
effortlessly to bring your eyes out beautifully, without overshadowing. 
Experiment using them together or as single shades.Features:Matte, pearl, and sparkle shadesHandpicked by CoverGirl's makeup pros to make your eye look go from day to nightBlends easily without overshadowingTips for Use:
                            
                            
                               Dust the second-lightest shadow in your 4-Kit palette from your lash line to brow line Blend the second-darkest shade along the crease of your eyes Run the darkest shade along your upper and lower lash lines Blend and highlight the lid and brow bone with the lightest shade 
                            
                        ",4.6,,eyeshadow,[],2016-10-01T18:30:23.832Z,2017-12-23T21:08:15.794Z,https://makeup-api.herokuapp.com/api/v1/products/289.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/289/original/data?1514063295,[]
24,285,covergirl,CoverGirl Eye Enhancers 3-Kit Shadows,6.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/197ae5defd213aa7967e20756d370be8_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-eye-enhancers-3-kit_4258.html,https://well.ca,"Created with advanced, stay-put formulas, these collections of great shades are hand-picked by our make-up pros. Each one lets you mix and mingle, or just use a single shadow. They blend effortlessly to bring your eyes out beautifully, without overshadowing.",4.0,,eyeshadow,[],2016-10-01T18:30:18.904Z,2017-12-23T21:08:15.208Z,https://makeup-api.herokuapp.com/api/v1/products/285.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/285/original/data?1514063295,[]
25,271,covergirl,CoverGirl Trunaked Waterproof Eyeliner Duo in Mocha/Ebony,11.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/d21a214b11528337f27647cbbd93de6b_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/covergirl-trunaked-waterproof_112747.html,https://well.ca,"CoverGirl Trunaked Waterproof Eyeliner Duo takes eyes from subtle to smokey in no time! Features:Creamy waterproof formula Blends just as beautifully as it stays put Partner this twin tip eyeliner pencil with the gorgeous neutrals in the trunaked palettes to create endless easy, breezy, beautiful possibilitiesHow to Apply: Apply liner along your top and bottom lashes for the full trunaked effect.",,pencil,eyeliner,[],2016-10-01T18:29:58.625Z,2017-12-23T20:51:16.895Z,https://makeup-api.herokuapp.com/api/v1/products/271.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/271/original/open-uri20171223-4-1l6bio5?1514062276,[]
26,267,covergirl,CoverGirl Bombshell Powder Brow & Liner in Dark Brown,9.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/a7598160bc46504c98c26a241e3047e2_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/covergirl-bombshell-powder-brow_113683.html,https://well.ca,"Bring sexy smolder to eyes & brows.  Soft powder adheres to brows and defines eyes.Features:2-in-1 brow & liner powderVelvety powder fills in browsUse also to softly line & define eyesDirections: Twist open and pull applicator up and tap lightly on tube side to remove excess powder. Lightly brush over eyebrows until desired effect is reached. Also use to softly line & define eyesIngredients: Boron Nitride, Dimethicone, Silica, Polyethylene, Pentylene Glycol, Pumice, Kaolin, Dimethiconol, Phenoxyethanol, Ethylhexylglycerin, Dehydroacetic Acid, Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, May Contain/Peut Contenir: Titanium Dioxide, Iron Oxides, Mica",3.0,pencil,eyeliner,[],2016-10-01T18:29:53.047Z,2017-12-23T21:08:10.038Z,https://makeup-api.herokuapp.com/api/v1/products/267.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/267/original/open-uri20171223-4-dspzug?1514063289,[]
27,265,covergirl,CoverGirl Trunaked Waterproof Eyeliner Duo in Cashmere/Espresso,11.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/92d2bd2c93f465c5565009f3f604fae6_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/covergirl-trunaked-waterproof_112746.html,https://well.ca,"CoverGirl Trunaked Waterproof Eyeliner Duo takes eyes from subtle to smokey in no time! Features:Creamy waterproof formula Blends just as beautifully as it stays put Partner this twin tip eyeliner pencil with the gorgeous neutrals in the trunaked palettes to create endless easy, breezy, beautiful possibilitiesHow to Apply: Apply liner along your top and bottom lashes for the full trunaked effect.",,pencil,eyeliner,[],2016-10-01T18:29:50.299Z,2017-12-23T21:08:09.610Z,https://makeup-api.herokuapp.com/api/v1/products/265.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/265/original/open-uri20171223-4-1unbuvg?1514063289,[]
28,261,covergirl,CoverGirl Full Lash Bloom Mascara + Perfect Point Plus Eye Liner,14.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/72bab061829b3185368d8dcb24a6a630_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/covergirl-full-lash-bloom-mascara_108466.html?cat=324,https://well.ca,"This value pack contains a mascara that gives exceptional lash fullness that is soft - even to the touch and a self-sharpening eye liner for a perfect point every time.Features:Full Lash Bloom Mascara - very blackPerfect Point Plus Eye Liner - black onyx Soft, full lashes that are never stiff or brittleEye liner has soft smudger tip for expert blendingSuitable for contact lens wearersDirections: Apply liner along bottom and top lash lines, smudge using soft tip tool. Finish by brushing upper and lower lashes generously with up to 2 coats of mascara.",,pencil,eyeliner,[],2016-10-01T18:29:44.520Z,2017-12-23T21:08:03.809Z,https://makeup-api.herokuapp.com/api/v1/products/261.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/261/original/open-uri20171223-4-1d9t58p?1514063283,[]
29,250,covergirl,CoverGirl Ink it! By Perfect Point Plus Eyeliner ,6.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/db7299d1c75f3e217b911e9a7be8783c_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/covergirl-ink-it-by-perfect-point_78616.html,https://well.ca,"Get inked — without the commitment! Ink It! colors glide on smoothly and
 easily without skipping, dragging, or pulling. The bright, bold shades 
last all day long.Features: Bright, bold colors for new looks Lasts all day long ­­— no smudging or creasingExpert precision applicationTwist up design",,pencil,eyeliner,[],2016-10-01T18:29:27.595Z,2017-12-23T21:08:05.330Z,https://makeup-api.herokuapp.com/api/v1/products/250.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/250/original/data?1514063285,[]
